id,variable_id,dttm,th,quality_flag_id,device_id
1,1,2020-12-02 04:00:00,1.8782,1,10350049
1,1,2020-12-02 05:00:00,1.8693,1,10350049
1,1,2020-12-02 06:00:00,2.034,2,10350049
1,1,2020-12-02 07:00:00,2.231,2,10350049
1,1,2020-12-02 08:00:00,2.3208,2,10350049
1,1,2020-12-02 09:00:00,2.3743,2,10350049
1,1,2020-12-02 10:00:00,2.6593,2,10350049
1,1,2020-12-02 11:00:00,3.3315,2,10350049
1,1,2020-12-02 12:00:00,3.858,2,10350049
1,1,2020-12-02 13:00:00,4.3107,2,10350049
1,1,2020-12-02 14:00:00,4.5017,2,10350049
1,1,2020-12-02 15:00:00,4.0847,2,10350049
1,1,2020-12-02 16:00:00,3.2607,2,10350049
1,1,2020-12-02 17:00:00,2.677,2,10350049
1,1,2020-12-02 18:00:00,2.41,2,10350049
1,1,2020-12-02 19:00:00,2.1237,2,10350049
1,1,2020-12-02 20:00:00,2.088,2,10350049
1,1,2020-12-02 21:00:00,2.052,2,10350049
1,1,2020-12-02 22:00:00,1.872,2,10350049
1,1,2020-12-02 23:00:00,1.62,2,10350049
1,1,2020-12-03 00:00:00,1.439,2,10350049
1,1,2020-12-03 01:00:00,1.4935,2,10350049
1,1,2020-12-03 02:00:00,1.548,2,10350049
1,1,2020-12-03 03:00:00,1.5116,1,10350049
1,1,2020-12-03 04:00:00,1.3663,2,10350049
1,1,2020-12-03 05:00:00,1.4027,2,10350049
1,1,2020-12-03 06:00:00,1.7458,2,10350049
1,1,2020-12-03 07:00:00,2.1415,2,10350049
1,1,2020-12-03 08:00:00,2.4457,2,10350049
1,1,2020-12-03 09:00:00,2.8895,2,10350049
1,1,2020-12-03 10:00:00,3.9438,2,10350049
1,1,2020-12-03 11:00:00,4.5883,2,10350049
1,1,2020-12-03 12:00:00,5.2263,2,10350049
1,1,2020-12-03 13:00:00,5.5523,2,10350049
1,1,2020-12-03 14:00:00,6.0297,2,10350049
1,1,2020-12-03 15:00:00,5.9443,2,10350049
1,1,2020-12-03 16:00:00,4.1875,2,10350049
1,1,2020-12-03 17:00:00,3.0667,2,10350049
1,1,2020-12-03 18:00:00,2.6772,2,10350049
1,1,2020-12-03 19:00:00,3.2255,2,10350049
1,1,2020-12-03 20:00:00,3.5073,2,10350049
1,1,2020-12-03 21:00:00,3.9277,2,10350049
1,1,2020-12-03 22:00:00,4.571,2,10350049
1,1,2020-12-03 23:00:00,3.9263,2,10350049
1,1,2020-12-04 00:00:00,4.2047,2,10350049
1,1,2020-12-04 01:00:00,5.8083,2,10350049
1,1,2020-12-04 02:00:00,6.1318,2,10350049
1,1,2020-12-04 03:00:00,6.4712,2,10350049
1,1,2020-12-04 04:00:00,6.9602,2,10350049
1,1,2020-12-04 05:00:00,7.1118,2,10350049
1,1,2020-12-04 06:00:00,6.3865,2,10350049
1,1,2020-12-04 07:00:00,6.3695,2,10350049
1,1,2020-12-04 08:00:00,5.7232,2,10350049
1,1,2020-12-04 09:00:00,5.689,2,10350049
1,1,2020-12-04 10:00:00,5.3812,2,10350049
1,1,2020-12-04 11:00:00,5.3127,2,10350049
1,1,2020-12-04 12:00:00,5.6377,2,10350049
1,1,2020-12-04 13:00:00,5.8768,2,10350049
1,1,2020-12-04 14:00:00,5.2438,2,10350049
1,1,2020-12-04 15:00:00,5.1752,2,10350049
1,1,2020-12-04 16:00:00,4.865,2,10350049
1,1,2020-12-04 17:00:00,4.5537,2,10350049
1,1,2020-12-04 18:00:00,4.1368,2,10350049
1,1,2020-12-04 19:00:00,3.823,2,10350049
1,1,2020-12-04 20:00:00,3.5427,2,10350049
1,1,2020-12-04 21:00:00,3.4545,2,10350049
1,1,2020-12-04 22:00:00,3.3845,2,10350049
1,1,2020-12-04 23:00:00,3.1569,1,10350049
1,1,2020-12-05 00:00:00,3.1197,2,10350049
1,1,2020-12-05 01:00:00,2.4632,2,10350049
1,1,2020-12-05 02:00:00,2.034,2,10350049
1,1,2020-12-05 03:00:00,2.3383,2,10350049
1,1,2020-12-05 04:00:00,2.5882,2,10350049
1,1,2020-12-05 05:00:00,2.872,2,10350049
1,1,2020-12-05 06:00:00,2.96,2,10350049
1,1,2020-12-05 07:00:00,2.1945,2,10350049
1,1,2020-12-05 08:00:00,1.674,2,10350049
1,1,2020-12-05 09:00:00,2.2125,2,10350049
1,1,2020-12-05 10:00:00,3.4365,2,10350049
1,1,2020-12-05 11:00:00,4.484,2,10350049
1,1,2020-12-05 12:00:00,5.3813,2,10350049
1,1,2020-12-05 13:00:00,5.6208,2,10350049
1,1,2020-12-05 14:00:00,5.175,2,10350049
1,1,2020-12-05 15:00:00,4.3802,2,10350049
1,1,2020-12-05 16:00:00,3.823,2,10350049
1,1,2020-12-05 17:00:00,3.5953,2,10350049
1,1,2020-12-05 18:00:00,3.7355,2,10350049
1,1,2020-12-05 19:00:00,3.5146,1,10350049
1,1,2020-12-05 20:00:00,3.5955,2,10350049
1,1,2020-12-05 21:00:00,3.443,1,10350049
1,1,2020-12-05 22:00:00,3.437,2,10350049
1,1,2020-12-05 23:00:00,3.367,2,10350049
1,1,2020-12-06 00:00:00,3.314,2,10350049
1,1,2020-12-06 01:00:00,3.3493,2,10350049
1,1,2020-12-06 02:00:00,3.3493,2,10350049
1,1,2020-12-06 03:00:00,3.314,2,10350049
1,1,2020-12-06 04:00:00,3.402,2,10350049
1,1,2020-12-06 05:00:00,3.261,2,10350049
1,1,2020-12-06 06:00:00,3.1197,2,10350049
1,1,2020-12-06 07:00:00,2.996,2,10350049
1,1,2020-12-06 08:00:00,3.2787,2,10350049
1,1,2020-12-06 09:00:00,3.595,2,10350049
1,1,2020-12-06 10:00:00,4.0498,2,10350049
1,1,2020-12-06 11:00:00,4.865,2,10350049
1,1,2020-12-06 12:00:00,5.1408,2,10350049
1,1,2020-12-06 13:00:00,5.3127,2,10350049
1,1,2020-12-06 14:00:00,5.0547,2,10350049
1,1,2020-12-06 15:00:00,4.8482,2,10350049
1,1,2020-12-06 16:00:00,4.571,2,10350049
1,1,2020-12-06 17:00:00,4.0242,1,10350049
1,1,2020-12-06 18:00:00,4.363,2,10350049
1,1,2020-12-06 19:00:00,4.1718,2,10350049
1,1,2020-12-06 20:00:00,3.963,2,10350049
1,1,2020-12-06 21:00:00,3.8405,2,10350049
1,1,2020-12-06 22:00:00,3.525,2,10350049
1,1,2020-12-06 23:00:00,3.314,2,10350049
1,1,2020-12-07 00:00:00,2.9065,1,10350049
1,1,2020-12-07 01:00:00,2.8797,1,10350049
1,1,2020-12-07 02:00:00,3.4545,2,10350049
1,1,2020-12-07 03:00:00,3.314,2,10350049
1,1,2020-12-07 04:00:00,3.5073,2,10350049
1,1,2020-12-07 05:00:00,3.367,2,10350049
1,1,2020-12-07 06:00:00,3.4251,1,10350049
1,1,2020-12-07 07:00:00,3.208,2,10350049
1,1,2020-12-07 08:00:00,3.3492,2,10350049
1,1,2020-12-07 09:00:00,3.84,2,10350049
1,1,2020-12-07 10:00:00,4.7088,2,10350049
1,1,2020-12-07 11:00:00,4.9342,2,10350049
1,1,2020-12-07 12:00:00,5.8937,2,10350049
1,1,2020-12-07 13:00:00,5.945,2,10350049
1,1,2020-12-07 14:00:00,5.6717,2,10350049
1,1,2020-12-07 15:00:00,5.5352,2,10350049
1,1,2020-12-07 16:00:00,5.1062,2,10350049
1,1,2020-12-07 17:00:00,4.623,2,10350049
1,1,2020-12-07 18:00:00,4.415,2,10350049
1,1,2020-12-07 19:00:00,3.4348,2,10350049
1,1,2020-12-07 20:00:00,2.0873,2,10350049
1,1,2020-12-07 21:00:00,1.3843,2,10350049
1,1,2020-12-07 22:00:00,0.9662,2,10350049
1,1,2020-12-07 23:00:00,0.5082,2,10350049
1,1,2020-12-08 00:00:00,1.1845,2,10350049
1,1,2020-12-08 01:00:00,1.166,2,10350049
1,1,2020-12-08 02:00:00,0.948,2,10350049
1,1,2020-12-08 03:00:00,1.2755,2,10350049
1,1,2020-12-08 04:00:00,1.039,2,10350049
1,1,2020-12-08 05:00:00,1.112,2,10350049
1,1,2020-12-08 06:00:00,0.6728,2,10350049
1,1,2020-12-08 07:00:00,-0.2508,2,10350049
1,1,2020-12-08 08:00:00,-0.6242,2,10350049
1,1,2020-12-08 09:00:00,0.3783,2,10350049
1,1,2020-12-08 10:00:00,1.7637,2,10350049
1,1,2020-12-08 11:00:00,2.0338,2,10350049
1,1,2020-12-08 12:00:00,2.3922,2,10350049
1,1,2020-12-08 13:00:00,2.2667,2,10350049
1,1,2020-12-08 14:00:00,2.0518,2,10350049
1,1,2020-12-08 15:00:00,1.854,2,10350049
1,1,2020-12-08 16:00:00,1.6558,2,10350049
1,1,2020-12-08 17:00:00,1.3482,2,10350049
1,1,2020-12-08 18:00:00,1.2392,2,10350049
1,1,2020-12-08 19:00:00,1.5657,2,10350049
1,1,2020-12-08 20:00:00,1.746,2,10350049
1,1,2020-12-08 21:00:00,1.3417,1,10350049
1,1,2020-12-08 22:00:00,1.692,2,10350049
1,1,2020-12-08 23:00:00,1.584,2,10350049
1,1,2020-12-09 00:00:00,1.692,2,10350049
1,1,2020-12-09 01:00:00,1.692,2,10350049
1,1,2020-12-09 02:00:00,2.016,2,10350049
1,1,2020-12-09 03:00:00,2.1415,2,10350049
1,1,2020-12-09 04:00:00,1.962,2,10350049
1,1,2020-12-09 05:00:00,1.6994,1,10350049
1,1,2020-12-09 06:00:00,2.1058,2,10350049
1,1,2020-12-09 07:00:00,2.195,2,10350049
1,1,2020-12-09 08:00:00,2.1593,2,10350049
1,1,2020-12-09 09:00:00,2.3205,2,10350049
1,1,2020-12-09 10:00:00,2.8897,2,10350049
1,1,2020-12-09 11:00:00,3.1373,2,10350049
1,1,2020-12-09 12:00:00,2.9783,2,10350049
1,1,2020-12-09 13:00:00,2.8547,2,10350049
1,1,2020-12-09 14:00:00,2.89,2,10350049
1,1,2020-12-09 15:00:00,2.89,2,10350049
1,1,2020-12-09 16:00:00,2.6237,2,10350049
1,1,2020-12-09 17:00:00,1.9617,2,10350049
1,1,2020-12-09 18:00:00,1.62,2,10350049
1,1,2020-12-09 19:00:00,1.2755,2,10350049
1,1,2020-12-09 20:00:00,1.1987,1,10350049
1,1,2020-12-09 21:00:00,1.33,2,10350049
1,1,2020-12-09 22:00:00,1.1987,1,10350049
1,1,2020-12-09 23:00:00,1.221,2,10350049
1,1,2020-12-10 00:00:00,1.2755,2,10350049
1,1,2020-12-10 01:00:00,1.0937,2,10350049
1,1,2020-12-10 02:00:00,0.8202,2,10350049
1,1,2020-12-10 03:00:00,0.8018,2,10350049
1,1,2020-12-10 04:00:00,0.8383,2,10350049
1,1,2020-12-10 05:00:00,0.6443,1,10350049
1,1,2020-12-10 06:00:00,0.5998,2,10350049
1,1,2020-12-10 07:00:00,-0.569,2,10350049
1,1,2020-12-10 08:00:00,-0.6252,2,10350049
1,1,2020-12-10 09:00:00,0.5447,2,10350049
1,1,2020-12-10 10:00:00,1.5288,2,10350049
1,1,2020-12-10 11:00:00,2.3558,2,10350049
1,1,2020-12-10 12:00:00,3.1902,2,10350049
1,1,2020-12-10 13:00:00,3.2962,2,10350049
1,1,2020-12-10 14:00:00,2.996,2,10350049
1,1,2020-12-10 15:00:00,2.7125,2,10350049
1,1,2020-12-10 16:00:00,2.41,2,10350049
1,1,2020-12-10 17:00:00,1.9498,1,10350049
1,1,2020-12-10 18:00:00,2.1772,2,10350049
1,1,2020-12-10 19:00:00,0.8725,2,10350049
1,1,2020-12-10 20:00:00,-0.1018,2,10350049
1,1,2020-12-10 21:00:00,-0.6243,2,10350049
1,1,2020-12-10 22:00:00,-1.0387,2,10350049
1,1,2020-12-10 23:00:00,-1.152,2,10350049
1,1,2020-12-11 00:00:00,-1.3227,2,10350049
1,1,2020-12-11 01:00:00,-1.608,2,10350049
1,1,2020-12-11 02:00:00,-1.4748,2,10350049
1,1,2020-12-11 03:00:00,-1.589,2,10350049
1,1,2020-12-11 04:00:00,-1.551,2,10350049
1,1,2020-12-11 05:00:00,-1.2473,2,10350049
1,1,2020-12-11 06:00:00,-0.9062,2,10350049
1,1,2020-12-11 07:00:00,-0.963,2,10350049
1,1,2020-12-11 08:00:00,-0.8308,2,10350049
1,1,2020-12-11 09:00:00,-0.3813,2,10350049
1,1,2020-12-11 10:00:00,0.5618,2,10350049
1,1,2020-12-11 11:00:00,2.496,2,10350049
1,1,2020-12-11 12:00:00,3.349,2,10350049
1,1,2020-12-11 13:00:00,2.8723,2,10350049
1,1,2020-12-11 14:00:00,4.1148,2,10350049
1,1,2020-12-11 15:00:00,5.3803,2,10350049
1,1,2020-12-11 16:00:00,6.8085,2,10350049
1,1,2020-12-11 17:00:00,7.1457,2,10350049
1,1,2020-12-11 18:00:00,6.8423,2,10350049
1,1,2020-12-11 19:00:00,6.1138,2,10350049
1,1,2020-12-11 20:00:00,5.3807,2,10350049
1,1,2020-12-11 21:00:00,4.6577,2,10350049
1,1,2020-12-11 22:00:00,4.519,2,10350049
1,1,2020-12-11 23:00:00,4.3977,2,10350049
1,1,2020-12-12 00:00:00,4.467,2,10350049
1,1,2020-12-12 01:00:00,5.8572,2,10350049
1,1,2020-12-12 02:00:00,7.4477,2,10350049
1,1,2020-12-12 03:00:00,6.876,2,10350049
1,1,2020-12-12 04:00:00,6.3868,2,10350049
1,1,2020-12-12 05:00:00,5.9618,2,10350049
1,1,2020-12-12 06:00:00,6.2,2,10350049
1,1,2020-12-12 07:00:00,6.4713,2,10350049
1,1,2020-12-12 08:00:00,6.7752,2,10350049
1,1,2020-12-12 09:00:00,7.2465,2,10350049
1,1,2020-12-12 10:00:00,7.8488,2,10350049
1,1,2020-12-12 11:00:00,8.5145,2,10350049
1,1,2020-12-12 12:00:00,9.6198,2,10350049
1,1,2020-12-12 13:00:00,9.4225,2,10350049
1,1,2020-12-12 14:00:00,9.0935,2,10350049
1,1,2020-12-12 15:00:00,8.7625,2,10350049
1,1,2020-12-12 16:00:00,7.9155,2,10350049
1,1,2020-12-12 17:00:00,7.4647,2,10350049
1,1,2020-12-12 18:00:00,7.3977,2,10350049
1,1,2020-12-12 19:00:00,6.9571,1,10350049
1,1,2020-12-12 20:00:00,7.431,2,10350049
1,1,2020-12-12 21:00:00,7.3975,2,10350049
1,1,2020-12-12 22:00:00,7.381,2,10350049
1,1,2020-12-12 23:00:00,6.9213,1,10350049
1,1,2020-12-13 00:00:00,7.1793,2,10350049
1,1,2020-12-13 01:00:00,7.1122,2,10350049
1,1,2020-12-13 02:00:00,7.062,2,10350049
1,1,2020-12-13 03:00:00,6.8938,2,10350049
1,1,2020-12-13 04:00:00,6.809,2,10350049
1,1,2020-12-13 05:00:00,6.7245,2,10350049
1,1,2020-12-13 06:00:00,6.3848,1,10350049
1,1,2020-12-13 07:00:00,6.522,2,10350049
1,1,2020-12-13 08:00:00,6.149,2,10350049
1,1,2020-12-13 09:00:00,6.149,2,10350049
1,1,2020-12-13 10:00:00,6.217,2,10350049
1,1,2020-12-13 11:00:00,6.5557,2,10350049
1,1,2020-12-13 12:00:00,8.0313,2,10350049
1,1,2020-12-13 13:00:00,7.5313,2,10350049
1,1,2020-12-13 14:00:00,7.2968,2,10350049
1,1,2020-12-13 15:00:00,6.9275,2,10350049
1,1,2020-12-13 16:00:00,6.2502,2,10350049
1,1,2020-12-13 17:00:00,5.4323,2,10350049
1,1,2020-12-13 18:00:00,4.934,2,10350049
1,1,2020-12-13 19:00:00,4.8995,2,10350049
1,1,2020-12-13 20:00:00,4.727,2,10350049
1,1,2020-12-13 21:00:00,4.2299,1,10350049
1,1,2020-12-13 22:00:00,4.8652,2,10350049
1,1,2020-12-13 23:00:00,4.3103,2,10350049
1,1,2020-12-14 00:00:00,3.3842,2,10350049
1,1,2020-12-14 01:00:00,3.1727,2,10350049
1,1,2020-12-14 02:00:00,3.049,2,10350049
1,1,2020-12-14 03:00:00,2.7293,2,10350049
1,1,2020-12-14 04:00:00,2.463,2,10350049
1,1,2020-12-14 05:00:00,2.2125,2,10350049
1,1,2020-12-14 06:00:00,2.0153,2,10350049
1,1,2020-12-14 07:00:00,2.4633,2,10350049
1,1,2020-12-14 08:00:00,2.0875,2,10350049
1,1,2020-12-14 09:00:00,2.7268,2,10350049
1,1,2020-12-14 10:00:00,4.9145,2,10350049
1,1,2020-12-14 11:00:00,6.9763,2,10350049
1,1,2020-12-14 12:00:00,7.932,2,10350049
1,1,2020-12-14 13:00:00,8.2487,2,10350049
1,1,2020-12-14 14:00:00,8.9448,2,10350049
1,1,2020-12-14 15:00:00,8.5807,2,10350049
1,1,2020-12-14 16:00:00,7.4138,2,10350049
1,1,2020-12-14 17:00:00,6.86,2,10350049
1,1,2020-12-14 18:00:00,5.4303,2,10350049
1,1,2020-12-14 19:00:00,4.2415,2,10350049
1,1,2020-12-14 20:00:00,4.6917,2,10350049
1,1,2020-12-14 21:00:00,3.2423,2,10350049
1,1,2020-12-14 22:00:00,2.8543,2,10350049
1,1,2020-12-14 23:00:00,3.0842,2,10350049
1,1,2020-12-15 00:00:00,3.8753,2,10350049
1,1,2020-12-15 01:00:00,4.2413,2,10350049
1,1,2020-12-15 02:00:00,4.6922,2,10350049
1,1,2020-12-15 03:00:00,4.744,2,10350049
1,1,2020-12-15 04:00:00,4.779,2,10350049
1,1,2020-12-15 05:00:00,4.8997,2,10350049
1,1,2020-12-15 06:00:00,5.0198,2,10350049
1,1,2020-12-15 07:00:00,4.865,2,10350049
1,1,2020-12-15 08:00:00,4.6747,2,10350049
1,1,2020-12-15 09:00:00,5.7742,2,10350049
1,1,2020-12-15 10:00:00,6.1828,2,10350049
1,1,2020-12-15 11:00:00,7.0442,2,10350049
1,1,2020-12-15 12:00:00,7.9327,2,10350049
1,1,2020-12-15 13:00:00,8.3813,2,10350049
1,1,2020-12-15 14:00:00,9.636,2,10350049
1,1,2020-12-15 15:00:00,9.62,2,10350049
1,1,2020-12-15 16:00:00,9.6363,2,10350049
1,1,2020-12-15 17:00:00,9.5048,2,10350049
1,1,2020-12-15 18:00:00,8.9943,2,10350049
1,1,2020-12-15 19:00:00,8.647,2,10350049
1,1,2020-12-15 20:00:00,8.5143,2,10350049
1,1,2020-12-15 21:00:00,8.1323,2,10350049
1,1,2020-12-15 22:00:00,7.5812,2,10350049
1,1,2020-12-15 23:00:00,7.196,2,10350049
1,1,2020-12-16 00:00:00,6.8587,2,10350049
1,1,2020-12-16 01:00:00,6.3867,2,10350049
1,1,2020-12-16 02:00:00,6.5388,2,10350049
1,1,2020-12-16 03:00:00,6.251,2,10350049
1,1,2020-12-16 04:00:00,6.149,2,10350049
1,1,2020-12-16 05:00:00,6.5893,2,10350049
1,1,2020-12-16 06:00:00,7.1962,2,10350049
1,1,2020-12-16 07:00:00,6.9433,2,10350049
1,1,2020-12-16 08:00:00,5.9107,2,10350049
1,1,2020-12-16 09:00:00,6.9263,2,10350049
1,1,2020-12-16 10:00:00,7.9155,2,10350049
1,1,2020-12-16 11:00:00,8.862,2,10350049
1,1,2020-12-16 12:00:00,9.5703,2,10350049
1,1,2020-12-16 13:00:00,9.9975,2,10350049
1,1,2020-12-16 14:00:00,9.7018,2,10350049
1,1,2020-12-16 15:00:00,9.1918,2,10350049
1,1,2020-12-16 16:00:00,7.497,2,10350049
1,1,2020-12-16 17:00:00,6.1827,2,10350049
1,1,2020-12-16 18:00:00,5.4838,2,10350049
1,1,2020-12-16 19:00:00,5.364,2,10350049
1,1,2020-12-16 20:00:00,5.5008,2,10350049
1,1,2020-12-16 21:00:00,5.9447,2,10350049
1,1,2020-12-16 22:00:00,5.9615,2,10350049
1,1,2020-12-16 23:00:00,4.951,2,10350049
1,1,2020-12-17 00:00:00,4.5017,2,10350049
1,1,2020-12-17 01:00:00,3.8053,2,10350049
1,1,2020-12-17 02:00:00,3.3133,2,10350049
1,1,2020-12-17 03:00:00,2.9602,2,10350049
1,1,2020-12-17 04:00:00,3.5073,2,10350049
1,1,2020-12-17 05:00:00,3.9278,2,10350049
1,1,2020-12-17 06:00:00,4.7093,2,10350049
1,1,2020-12-17 07:00:00,5.7563,2,10350049
1,1,2020-12-17 08:00:00,8.263,2,10350049
1,1,2020-12-17 09:00:00,9.4385,2,10350049
1,1,2020-12-17 10:00:00,10.5527,2,10350049
1,1,2020-12-17 11:00:00,11.3653,2,10350049
1,1,2020-12-17 12:00:00,11.916,2,10350049
1,1,2020-12-17 13:00:00,12.11,2,10350049
1,1,2020-12-17 14:00:00,11.3007,2,10350049
1,1,2020-12-17 15:00:00,10.5198,2,10350049
1,1,2020-12-17 16:00:00,9.8823,2,10350049
1,1,2020-12-17 17:00:00,9.2745,2,10350049
1,1,2020-12-17 18:00:00,8.9282,2,10350049
1,1,2020-12-17 19:00:00,8.4812,2,10350049
1,1,2020-12-17 20:00:00,8.032,2,10350049
1,1,2020-12-17 21:00:00,7.5147,2,10350049
1,1,2020-12-17 22:00:00,6.9268,2,10350049
1,1,2020-12-17 23:00:00,6.7752,2,10350049
1,1,2020-12-18 00:00:00,6.7918,2,10350049
1,1,2020-12-18 01:00:00,5.689,2,10350049
1,1,2020-12-18 02:00:00,6.064,2,10350049
1,1,2020-12-18 03:00:00,5.3468,2,10350049
1,1,2020-12-18 04:00:00,5.5523,2,10350049
1,1,2020-12-18 05:00:00,5.6718,2,10350049
1,1,2020-12-18 06:00:00,5.586,2,10350049
1,1,2020-12-18 07:00:00,4.2932,2,10350049
1,1,2020-12-18 08:00:00,3.5775,2,10350049
1,1,2020-12-18 09:00:00,4.3785,2,10350049
1,1,2020-12-18 10:00:00,5.5865,2,10350049
1,1,2020-12-18 11:00:00,7.0085,2,10350049
1,1,2020-12-18 12:00:00,8.7957,2,10350049
1,1,2020-12-18 13:00:00,9.011,2,10350049
1,1,2020-12-18 14:00:00,9.0768,2,10350049
1,1,2020-12-18 15:00:00,8.4308,2,10350049
1,1,2020-12-18 16:00:00,7.4963,2,10350049
1,1,2020-12-18 17:00:00,6.9432,2,10350049
1,1,2020-12-18 18:00:00,7.4478,2,10350049
1,1,2020-12-18 19:00:00,7.2622,2,10350049
1,1,2020-12-18 20:00:00,6.7753,2,10350049
1,1,2020-12-18 21:00:00,6.5892,2,10350049
1,1,2020-12-18 22:00:00,5.7565,2,10350049
1,1,2020-12-18 23:00:00,4.6745,2,10350049
1,1,2020-12-19 00:00:00,4.9508,2,10350049
1,1,2020-12-19 01:00:00,5.4323,2,10350049
1,1,2020-12-19 02:00:00,5.6888,2,10350049
1,1,2020-12-19 03:00:00,5.6207,2,10350049
1,1,2020-12-19 04:00:00,5.0877,2,10350049
1,1,2020-12-19 05:00:00,3.7697,2,10350049
1,1,2020-12-19 06:00:00,2.9252,2,10350049
1,1,2020-12-19 07:00:00,2.374,2,10350049
1,1,2020-12-19 08:00:00,1.908,2,10350049
1,1,2020-12-19 09:00:00,2.7622,2,10350049
1,1,2020-12-19 10:00:00,5.1747,2,10350049
1,1,2020-12-19 11:00:00,6.1813,2,10350049
1,1,2020-12-19 12:00:00,7.4645,2,10350049
1,1,2020-12-19 13:00:00,7.7983,2,10350049
1,1,2020-12-19 14:00:00,7.982,2,10350049
1,1,2020-12-19 15:00:00,7.5815,2,10350049
1,1,2020-12-19 16:00:00,7.0953,2,10350049
1,1,2020-12-19 17:00:00,6.86,2,10350049
1,1,2020-12-19 18:00:00,6.8598,2,10350049
1,1,2020-12-19 19:00:00,7.146,2,10350049
1,1,2020-12-19 20:00:00,7.4305,2,10350049
1,1,2020-12-19 21:00:00,7.5977,2,10350049
1,1,2020-12-19 22:00:00,6.8935,2,10350049
1,1,2020-12-19 23:00:00,6.3695,2,10350049
1,1,2020-12-20 00:00:00,6.319,2,10350049
1,1,2020-12-20 01:00:00,6.5052,2,10350049
1,1,2020-12-20 02:00:00,6.3188,2,10350049
1,1,2020-12-20 03:00:00,6.3188,2,10350049
1,1,2020-12-20 04:00:00,6.7412,2,10350049
1,1,2020-12-20 05:00:00,8.2982,2,10350049
1,1,2020-12-20 06:00:00,8.1488,2,10350049
1,1,2020-12-20 07:00:00,8.514,2,10350049
1,1,2020-12-20 08:00:00,8.8288,2,10350049
1,1,2020-12-20 09:00:00,8.746,2,10350049
1,1,2020-12-20 10:00:00,8.8108,2,10350049
1,1,2020-12-20 11:00:00,10.8622,2,10350049
1,1,2020-12-20 12:00:00,11.3012,2,10350049
1,1,2020-12-20 13:00:00,11.0575,2,10350049
1,1,2020-12-20 14:00:00,10.5528,2,10350049
1,1,2020-12-20 15:00:00,9.6693,2,10350049
1,1,2020-12-20 16:00:00,9.4227,2,10350049
1,1,2020-12-20 17:00:00,9.143,2,10350049
1,1,2020-12-20 18:00:00,9.1265,2,10350049
1,1,2020-12-20 19:00:00,8.7793,2,10350049
1,1,2020-12-20 20:00:00,8.8952,2,10350049
